"avatar_id","avatar_name","gender","premium","preview_image_url","preview_video_url"
"Raul_sitting_casualsofawithipad_front","Raul Casual Sofa with iPad Front","male","False","https://files2.heygen.ai/avatar/v3/5b7ccb338dc4477d89db916950207884_38810/preview_target.webp","https://files2.heygen.ai/avatar/v3/5b7ccb338dc4477d89db916950207884_38810/preview_video_target.mp4"
"Raul_sitting_casualsofawithipad_side","Raul Casual Sofa with iPad Side","male","False","https://files2.heygen.ai/avatar/v3/8d3f9f70da51449299e5801114d67f73_38990/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/8d3f9f70da51449299e5801114d67f73_38990/preview_video_talk_1.mp4"
"Raul_sitting_office_front","Raul Office Front 2","male","False","https://files2.heygen.ai/avatar/v3/5fc7aa3a15e9462d9380987074814805_38960/preview_target.webp","https://files2.heygen.ai/avatar/v3/5fc7aa3a15e9462d9380987074814805_38960/preview_video_target.mp4"
"Raul_standing_office_front","Raul Office Front","male","False","https://files2.heygen.ai/avatar/v3/a47ab167ad2c41b293a05610bbfa84b0_38810/preview_talk_4.webp","https://files2.heygen.ai/avatar/v3/a47ab167ad2c41b293a05610bbfa84b0_38810/preview_video_talk_4.mp4"
"Raul_sitting_office_side","Raul Office Side","male","False","https://files2.heygen.ai/avatar/v3/982fa2306a4f46059c40053b1971fc4f_38980/preview_talk_5.webp","https://files2.heygen.ai/avatar/v3/982fa2306a4f46059c40053b1971fc4f_38980/preview_video_talk_5.mp4"
"Raul_sitting_sofa_front_close","Raul Sofa Front 2","male","False","https://files2.heygen.ai/avatar/v3/1d2971b6d6ff49718afb6f7277b8be29_38800/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/1d2971b6d6ff49718afb6f7277b8be29_38800/preview_video_talk_2.mp4"
"Raul_sitting_sofa_front","Raul Sofa Front","male","False","https://files2.heygen.ai/avatar/v3/31f4e77edac645c4b0526925f4aa6fde_38800/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/31f4e77edac645c4b0526925f4aa6fde_38800/preview_video_talk_1.mp4"
"Raul_sitting_sofa_side_close","Raul Sofa Side 2","male","False","https://files2.heygen.ai/avatar/v3/6a5635f104264794b3f3e27f21f444cb_38980/preview_talk_6.webp","https://files2.heygen.ai/avatar/v3/6a5635f104264794b3f3e27f21f444cb_38980/preview_video_talk_6.mp4"
"Raul_sitting_sofa_side","Raul Sofa Side","male","False","https://files2.heygen.ai/avatar/v3/dc0fb90040c84a7ba05f782553edfe38_38980/preview_target.webp","https://files2.heygen.ai/avatar/v3/dc0fb90040c84a7ba05f782553edfe38_38980/preview_video_target.mp4"
"Rebecca_public","Rebecca","female","False","https://files2.heygen.ai/avatar/v3/3248bab4279f45738c1397c06978e1d4_54470/preview_target.webp","https://files2.heygen.ai/avatar/v3/3248bab4279f45738c1397c06978e1d4_54470/preview_video_target.mp4"
"Ren_expressive_2024112701","Ren (Upper Body)","male","False","https://files2.heygen.ai/avatar/v3/b66c9f3dabf74b03832ebe2dfadd935f_44330/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/b66c9f3dabf74b03832ebe2dfadd935f_44330/preview_video_talk_1.mp4"
"Ren_sitting_office_front","Ren Office Front 2","male","False","https://files2.heygen.ai/avatar/v3/65d19cdc69434a4797599255a6fdcba9_37790/preview_target.webp","https://files2.heygen.ai/avatar/v3/65d19cdc69434a4797599255a6fdcba9_37790/preview_video_target.mp4"
"Ren_standing_office_front","Ren Office Front","male","False","https://files2.heygen.ai/avatar/v3/11e57f2100ae4fc4b97cb99e7d23ad6a_37790/preview_talk_6.webp","https://files2.heygen.ai/avatar/v3/11e57f2100ae4fc4b97cb99e7d23ad6a_37790/preview_video_talk_6.mp4"
"Ren_sitting_office_side","Ren Office Side 2","male","False","https://files2.heygen.ai/avatar/v3/a319de11cfdb4fa0808be9088fd78261_37510/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/a319de11cfdb4fa0808be9088fd78261_37510/preview_video_talk_1.mp4"
"Ren_standing_office_side","Ren Office Side","male","False","https://files2.heygen.ai/avatar/v3/db2ef7f814fa4e778d1c6ed1d11e5064_37510/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/db2ef7f814fa4e778d1c6ed1d11e5064_37510/preview_video_talk_3.mp4"
"Ren_sitting_sofabusiness_front","Ren Sofa Business Front","male","False","https://files2.heygen.ai/avatar/v3/21d6f432bc3a44baa5fb2612d1f4e600_37570/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/21d6f432bc3a44baa5fb2612d1f4e600_37570/preview_video_talk_1.mp4"
"Ren_sitting_sofabusiness_side","Ren Sofa Business Side","male","False","https://files2.heygen.ai/avatar/v3/e325408d81694f46aaa220267e969dca_37830/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/e325408d81694f46aaa220267e969dca_37830/preview_video_talk_1.mp4"
"Ren_sitting_sofacasual_front","Ren Sofa Casual Front 2","male","False","https://files2.heygen.ai/avatar/v3/a3b007fa40a5427fbc92a1f1c3b18ca6_37820/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/a3b007fa40a5427fbc92a1f1c3b18ca6_37820/preview_video_talk_2.mp4"
"Ren_standing_sofacasual_front","Ren Sofa Casual Front","male","False","https://files2.heygen.ai/avatar/v3/18baef94e29f4f5b8d61e306437e50bf_37820/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/18baef94e29f4f5b8d61e306437e50bf_37820/preview_video_talk_3.mp4"
"Ren_sitting_sofacasual_side","Ren Sofa Casual Side 2 ","male","False","https://files2.heygen.ai/avatar/v3/f577d604d660437597cafa97471a86ae_37520/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/f577d604d660437597cafa97471a86ae_37520/preview_video_talk_2.mp4"
"Ren_standing_sofacasual_side","Ren Sofa Casual Side","male","False","https://files2.heygen.ai/avatar/v3/4303bd96d1974a56aa3a118258cddcd9_37520/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/4303bd96d1974a56aa3a118258cddcd9_37520/preview_video_talk_3.mp4"
"Riley_expressive_2024112501","Riley (Upper Body)","male","False","https://files2.heygen.ai/avatar/v3/7687a6937865431d8ecfb5703adc72f9_44300/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/7687a6937865431d8ecfb5703adc72f9_44300/preview_video_talk_1.mp4"
"Riley_siting_casual_front","Riley Casual Front","male","False","https://files2.heygen.ai/avatar/v3/f01b66bbb9f541bc9eb296e04513584e_39170/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/f01b66bbb9f541bc9eb296e04513584e_39170/preview_video_talk_1.mp4"
"Riley_sitting_casual_side","Riley Casual Side","male","False","https://files2.heygen.ai/avatar/v3/550f41aaa75f42829a4f2839617e111d_39180/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/550f41aaa75f42829a4f2839617e111d_39180/preview_video_talk_1.mp4"
"Riley_sitting_office_front","Riley Office Front","male","False","https://files2.heygen.ai/avatar/v3/f850e87f38bf4643ac17dadd574dc557_39170/preview_target.webp","https://files2.heygen.ai/avatar/v3/f850e87f38bf4643ac17dadd574dc557_39170/preview_video_target.mp4"
"Riley_sitting_office_side","Riley Office Side","male","False","https://files2.heygen.ai/avatar/v3/8d4bd025395643e59136ecbade0f8089_39180/preview_target.webp","https://files2.heygen.ai/avatar/v3/8d4bd025395643e59136ecbade0f8089_39180/preview_video_target.mp4"
"Roman_standing_outdoorsport_front","Roman Outdoor Sport Front","male","False","https://files2.heygen.ai/avatar/v3/5922b17fcffa4a038ba098501f8e085e_38420/preview_target.webp","https://files2.heygen.ai/avatar/v3/5922b17fcffa4a038ba098501f8e085e_38420/preview_video_target.mp4"
"Roman_standing_outdoorsport_side","Roman Outdoor Sport Side","male","False","https://files2.heygen.ai/avatar/v3/439cc8dd23d045b786c7b7a941890e78_38430/preview_target.webp","https://files2.heygen.ai/avatar/v3/439cc8dd23d045b786c7b7a941890e78_38430/preview_video_target.mp4"
"Sabine_sitting_office_front","Sabine Office Front 2","female","False","https://files2.heygen.ai/avatar/v3/09ffd4a3fba04940a5ee89df873d1eed_37120/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/09ffd4a3fba04940a5ee89df873d1eed_37120/preview_video_talk_3.mp4"
"Sabine_standing_office_front","Sabine Office Front","female","False","https://files2.heygen.ai/avatar/v3/884f8cb7bf7f4be295519756d601e1c9_37120/preview_target.webp","https://files2.heygen.ai/avatar/v3/884f8cb7bf7f4be295519756d601e1c9_37120/preview_video_target.mp4"
"Sabine_standing_office_side","Sabine Office Side","female","False","https://files2.heygen.ai/avatar/v3/1c283b1805e04780bfb5ebd8493fd848_37190/preview_target.webp","https://files2.heygen.ai/avatar/v3/1c283b1805e04780bfb5ebd8493fd848_37190/preview_video_target.mp4"
"Sabine_sitting_sofa_side","Sabine Sofa Side","female","False","https://files2.heygen.ai/avatar/v3/b8e909ae9aaf4268959bbd03bab832ee_37200/preview_target.webp","https://files2.heygen.ai/avatar/v3/b8e909ae9aaf4268959bbd03bab832ee_37200/preview_video_target.mp4"
"Salma_headscarf_Front","Salma in headscarf (Front)","female","False","https://files2.heygen.ai/avatar/v3/3aceb5e1b2cc4cc5993d703220dd9bf8_34960/preview_target.webp","https://files2.heygen.ai/avatar/v3/3aceb5e1b2cc4cc5993d703220dd9bf8_34960/preview_video_target.mp4"
"Salma_headscarf_Left","Salma in headscarf (Left)","female","False","https://files2.heygen.ai/avatar/v3/e79c1ae85ac94afb9f0fbde8a68b4db4_34970/preview_target.webp","https://files2.heygen.ai/avatar/v3/e79c1ae85ac94afb9f0fbde8a68b4db4_34970/preview_video_target.mp4"
"Salma_headscarf_Right","Salma in headscarf (Right)","female","False","https://files2.heygen.ai/avatar/v3/ea0b6f61b0c54fafb25984cb944b5069_34980/preview_target.webp","https://files2.heygen.ai/avatar/v3/ea0b6f61b0c54fafb25984cb944b5069_34980/preview_video_target.mp4"
"Santa_Avatar_Present_Standing_public","Santa Avatar Present Standing ","male","False","https://files2.heygen.ai/avatar/v3/54958fee867744dba6a1f8d32136c0bc_47020/preview_target.webp","https://files2.heygen.ai/avatar/v3/54958fee867744dba6a1f8d32136c0bc_47020/preview_video_target.mp4"
"Santa_Avatar_Sitting_2_public","Santa Avatar Sitting 2","male","False","https://files2.heygen.ai/avatar/v3/18b537e455684ecebccf13c1b7cfe419_47050/preview_target.webp","https://files2.heygen.ai/avatar/v3/18b537e455684ecebccf13c1b7cfe419_47050/preview_video_target.mp4"
"SantaAvatar_Sitting_public","Santa Avatar Sitting","male","False","https://files2.heygen.ai/avatar/v3/c1f72d2c3b2c4c299c294c4ba7d19597_47030/preview_target.webp","https://files2.heygen.ai/avatar/v3/c1f72d2c3b2c4c299c294c4ba7d19597_47030/preview_video_target.mp4"
"Santa_Avatar_Sitting_Side_public","Santa Avatar Sitting Side","male","False","https://files2.heygen.ai/avatar/v3/adcdaee1522347f79a6032cdf10d0340_47040/preview_target.webp","https://files2.heygen.ai/avatar/v3/adcdaee1522347f79a6032cdf10d0340_47040/preview_video_target.mp4"
"Santa_Avatar_Standing_public","Santa Avatar Standing","male","False","https://files2.heygen.ai/avatar/v3/4468ba9a9b1744bd9948c8d28436db14_47010/preview_target.webp","https://files2.heygen.ai/avatar/v3/4468ba9a9b1744bd9948c8d28436db14_47010/preview_video_target.mp4"
"Santa_Fireplace_Front_public","Santa Fireplace Front","male","False","https://files2.heygen.ai/avatar/v3/3b4e464bf15f4194b082be0e631354c6_46860/preview_target.webp","https://files2.heygen.ai/avatar/v3/3b4e464bf15f4194b082be0e631354c6_46860/preview_video_target.mp4"
"Santa_Fireplace_Side_public","Santa Fireplace Side","male","False","https://files2.heygen.ai/avatar/v3/665d8eb0fe2640e9b5485f48077c0036_46870/preview_target.webp","https://files2.heygen.ai/avatar/v3/665d8eb0fe2640e9b5485f48077c0036_46870/preview_video_target.mp4"
"Saskia_public_1","Saskia in Blue blazer","female","False","https://files2.heygen.ai/avatar/v3/ad785d3a8f24402a85cb5ea2e3216ebe_61870/preview_target.webp","https://files2.heygen.ai/avatar/v3/ad785d3a8f24402a85cb5ea2e3216ebe_61870/preview_video_target.mp4"
"Saskia_public_2","Saskia in Blue shirt","female","False","https://files2.heygen.ai/avatar/v3/610d4553effc4d42a3914055ef607ded_61880/preview_target.webp","https://files2.heygen.ai/avatar/v3/610d4553effc4d42a3914055ef607ded_61880/preview_video_target.mp4"
"Saskia_public_4","Saskia in Green blazer","female","False","https://files2.heygen.ai/avatar/v3/419962d7a6524a60b1d2b3be135cce28_61900/preview_target.webp","https://files2.heygen.ai/avatar/v3/419962d7a6524a60b1d2b3be135cce28_61900/preview_video_target.mp4"
"Saskia_public_3","Saskia in Grey vest","female","False","https://files2.heygen.ai/avatar/v3/5ef57d1891ee40ac9f3886e10f678d3f_61890/preview_target.webp","https://files2.heygen.ai/avatar/v3/5ef57d1891ee40ac9f3886e10f678d3f_61890/preview_video_target.mp4"
"Saskia_public_5","Saskia in White blazer","female","False","https://files2.heygen.ai/avatar/v3/82fb2a863213475cbca9d4f00548299e_61920/preview_target.webp","https://files2.heygen.ai/avatar/v3/82fb2a863213475cbca9d4f00548299e_61920/preview_video_target.mp4"
"Scarlett_sitting_couch2_front","Scarlett Couch Front 2","female","False","https://files2.heygen.ai/avatar/v3/3d5904b6fef640eebda2a4deea943492_39070/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/3d5904b6fef640eebda2a4deea943492_39070/preview_video_talk_1.mp4"
"Scarlett_sitting_couch_front","Scarlett Couch Front","female","False","https://files2.heygen.ai/avatar/v3/d5920bf0d18a42148c6e40496df82108_39070/preview_target.webp","https://files2.heygen.ai/avatar/v3/d5920bf0d18a42148c6e40496df82108_39070/preview_video_target.mp4"
"Scarlett_sitting_couch2_side","Scarlett Couch Side 2","female","False","https://files2.heygen.ai/avatar/v3/8b76dafe61b948c9a73d10759142bd97_39080/preview_target.webp","https://files2.heygen.ai/avatar/v3/8b76dafe61b948c9a73d10759142bd97_39080/preview_video_target.mp4"
"Scarlett_sitting_couch_side","Scarlett Couch Side","female","False","https://files2.heygen.ai/avatar/v3/7bc0d0bec9a9491cb38db1329b2563f9_39080/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/7bc0d0bec9a9491cb38db1329b2563f9_39080/preview_video_talk_1.mp4"
"Scarlett_siiting_fireplace_front","Scarlett Fireplace Front","female","False","https://files2.heygen.ai/avatar/v3/47ce0a4dcbf34c99a9073b03dd88c2d8_39070/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/47ce0a4dcbf34c99a9073b03dd88c2d8_39070/preview_video_talk_3.mp4"
"Scarlett_sitting_fireplace_side","Scarlett Fireplace Side","female","False","https://files2.heygen.ai/avatar/v3/420ccd165b5644fa89f292d695b6900a_39090/preview_talk_4.webp","https://files2.heygen.ai/avatar/v3/420ccd165b5644fa89f292d695b6900a_39090/preview_video_talk_4.mp4"
"Scarlett_standing_hall_front","Scarlett Hall Front","female","False","https://files2.heygen.ai/avatar/v3/761c137b109e49a69991344904e2bf0a_39070/preview_talk_4.webp","https://files2.heygen.ai/avatar/v3/761c137b109e49a69991344904e2bf0a_39070/preview_video_talk_4.mp4"
"Scarlett_standing_hall_side","Scarlett Hall Side","female","False","https://files2.heygen.ai/avatar/v3/78632df837f24ef6ba86972276699267_39090/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/78632df837f24ef6ba86972276699267_39090/preview_video_talk_1.mp4"
"Scarlett_sitting_yoga_front","Scarlett Yoga Front","female","False","https://files2.heygen.ai/avatar/v3/946f804908de47fda0b9bb71fc266e9e_39070/preview_talk_7.webp","https://files2.heygen.ai/avatar/v3/946f804908de47fda0b9bb71fc266e9e_39070/preview_video_talk_7.mp4"
"Scarlett_sitting_yoga_side","Scarlett Yoga Side","female","False","https://files2.heygen.ai/avatar/v3/7d06d641f0294a16a1781459ef9fdc16_39090/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/7d06d641f0294a16a1781459ef9fdc16_39090/preview_video_talk_3.mp4"
"Seema_Business_Front_public","Seema Business Front","female","False","https://files2.heygen.ai/avatar/v3/be2e19842ffb406a994d78c624a05ada_47190/preview_target.webp","https://files2.heygen.ai/avatar/v3/be2e19842ffb406a994d78c624a05ada_47190/preview_video_target.mp4"
"Seema_Business_Side_public","Seema Business Side","female","False","https://files2.heygen.ai/avatar/v3/cbf1739a848e41cc92b7e888195fe9f0_47930/preview_target.webp","https://files2.heygen.ai/avatar/v3/cbf1739a848e41cc92b7e888195fe9f0_47930/preview_video_target.mp4"
"Seema_Business_Sitting_Side_public","Seema Business Sitting Side","female","False","https://files2.heygen.ai/avatar/v3/2fb44fa7ea0c4ba7bbbada51d687e96e_47960/preview_target.webp","https://files2.heygen.ai/avatar/v3/2fb44fa7ea0c4ba7bbbada51d687e96e_47960/preview_video_target.mp4"
"Seema_Casual_Front_public","Seema Casual Front","female","False","https://files2.heygen.ai/avatar/v3/3b9ea37604b94cfeb32903c1ed2234c2_47200/preview_target.webp","https://files2.heygen.ai/avatar/v3/3b9ea37604b94cfeb32903c1ed2234c2_47200/preview_video_target.mp4"
"Seema_Casual_Side_public","Seema Casual Side","female","False","https://files2.heygen.ai/avatar/v3/797c7a3c48104002b3e91f55f2a53067_47940/preview_target.webp","https://files2.heygen.ai/avatar/v3/797c7a3c48104002b3e91f55f2a53067_47940/preview_video_target.mp4"
"Seema_Casual_Sitting_Front_public","Seema Casual Sitting Front","female","False","https://files2.heygen.ai/avatar/v3/5162ec8fb2db41d1b624848e7aab1579_47200/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/5162ec8fb2db41d1b624848e7aab1579_47200/preview_video_talk_1.mp4"
"Seema_Casual_Sitting_Side_public","Seema Casual Sitting Side","female","False","https://files2.heygen.ai/avatar/v3/341378ee6556423c835a4ac0dcd66abc_47950/preview_target.webp","https://files2.heygen.ai/avatar/v3/341378ee6556423c835a4ac0dcd66abc_47950/preview_video_target.mp4"
"Seema_Nurse_Front_2_public","Seema Nurse Front 2","female","False","https://files2.heygen.ai/avatar/v3/ec2ac8be5bf340db835a3317d67ea0f6_47180/preview_target.webp","https://files2.heygen.ai/avatar/v3/ec2ac8be5bf340db835a3317d67ea0f6_47180/preview_video_target.mp4"
"Seema_Nurse_Front_public","Seema Nurse Front","female","False","https://files2.heygen.ai/avatar/v3/cb8970e1e10141f6a7ff6bf2fc2eefdd_45910/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/cb8970e1e10141f6a7ff6bf2fc2eefdd_45910/preview_video_talk_2.mp4"
"Seema_Nurse_Side_2_public","Seema Nurse Side 2","female","False","https://files2.heygen.ai/avatar/v3/95fb8526c7e34bbdad5658ff0dbf27d0_48640/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/95fb8526c7e34bbdad5658ff0dbf27d0_48640/preview_video_talk_1.mp4"
"Seema_Nurse_Side_public","Seema Nurse Side","female","False","https://files2.heygen.ai/avatar/v3/54bde094ff504ba181d641bd16689ecb_45920/preview_target.webp","https://files2.heygen.ai/avatar/v3/54bde094ff504ba181d641bd16689ecb_45920/preview_video_target.mp4"
"Shawn_Business_Front_public","Shawn Business Front","male","False","https://files2.heygen.ai/avatar/v3/5393508e61154f86af3d5d303dcd0705_47810/preview_target.webp","https://files2.heygen.ai/avatar/v3/5393508e61154f86af3d5d303dcd0705_47810/preview_video_target.mp4"
"Shawn_Business_Side_public","Shawn Business Side","male","False","https://files2.heygen.ai/avatar/v3/138a39cb5b794709a543f4ddb70f08f1_48280/preview_target.webp","https://files2.heygen.ai/avatar/v3/138a39cb5b794709a543f4ddb70f08f1_48280/preview_video_target.mp4"
"Shawn_Casual_Sitting_Front_public","Shawn Casual Sitting Front","male","False","https://files2.heygen.ai/avatar/v3/6a279d11751c485ca95bff6c884f8dc0_46610/preview_target.webp","https://files2.heygen.ai/avatar/v3/6a279d11751c485ca95bff6c884f8dc0_46610/preview_video_target.mp4"
"Shawn_Casual_Sitting_Side_public","Shawn Casual Sitting Side","male","False","https://files2.heygen.ai/avatar/v3/8f4fb5445e3c4d4591823c636c8df6dc_46600/preview_target.webp","https://files2.heygen.ai/avatar/v3/8f4fb5445e3c4d4591823c636c8df6dc_46600/preview_video_target.mp4"
"Shawn_Sitting_Front_public","Shawn Sitting Front","male","False","https://files2.heygen.ai/avatar/v3/a4ccf276f977430db7614b5f545e4459_46590/preview_target.webp","https://files2.heygen.ai/avatar/v3/a4ccf276f977430db7614b5f545e4459_46590/preview_video_target.mp4"
"Shawn_Sitting_Side_public","Shawn Sitting Side","male","False","https://files2.heygen.ai/avatar/v3/ac74f908f355476ca3b4f1126d7c78e8_46580/preview_target.webp","https://files2.heygen.ai/avatar/v3/ac74f908f355476ca3b4f1126d7c78e8_46580/preview_video_target.mp4"
"Shawn_Suit_Front_public","Shawn Suit Front","male","False","https://files2.heygen.ai/avatar/v3/e8e19bc909f24c24a0956f4528e5faa7_46590/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/e8e19bc909f24c24a0956f4528e5faa7_46590/preview_video_talk_1.mp4"
"Shawn_Suit_Side_public","Shawn Suit Side","male","False","https://files2.heygen.ai/avatar/v3/a63591deb71d40f29b082f8ba37770cf_48270/preview_target.webp","https://files2.heygen.ai/avatar/v3/a63591deb71d40f29b082f8ba37770cf_48270/preview_video_target.mp4"
"Shawn_Therapist_public","Shawn Therapist","male","False","https://files2.heygen.ai/avatar/v3/db2fb7fd0d044b908395a011166ab22d_45680/preview_target.webp","https://files2.heygen.ai/avatar/v3/db2fb7fd0d044b908395a011166ab22d_45680/preview_video_target.mp4"
"Shirley_Business_Front_public","Shirley Business Front","female","False","https://files2.heygen.ai/avatar/v3/44e21323366e4ec090e4842f22d809a3_45060/preview_target.webp","https://files2.heygen.ai/avatar/v3/44e21323366e4ec090e4842f22d809a3_45060/preview_video_target.mp4"
"Shirley_Business_Side_public","Shirley Business Side","female","False","https://files2.heygen.ai/avatar/v3/952cdab029a2486aa4607aad95219927_44880/preview_target.webp","https://files2.heygen.ai/avatar/v3/952cdab029a2486aa4607aad95219927_44880/preview_video_target.mp4"
"Shirley_Casual_Front_2_public","Shirley Casual Front 2","female","False","https://files2.heygen.ai/avatar/v3/cd941d947b4d4a4daaefa467ef6684e9_46420/preview_target.webp","https://files2.heygen.ai/avatar/v3/cd941d947b4d4a4daaefa467ef6684e9_46420/preview_video_target.mp4"
"Shirley_Casual_Front_public","Shirley Casual Front","female","False","https://files2.heygen.ai/avatar/v3/f91459962a364969aef913e10e3694c0_45690/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/f91459962a364969aef913e10e3694c0_45690/preview_video_talk_2.mp4"
"Shirley_Casual_Side_public","Shirley Casual Side","female","False","https://files2.heygen.ai/avatar/v3/6588befdd56f48df837e401a5c4da40e_45710/preview_target.webp","https://files2.heygen.ai/avatar/v3/6588befdd56f48df837e401a5c4da40e_45710/preview_video_target.mp4"
"Shirley_Casual_Sitting_Front_2_public","Shirley Casual Sitting Front 2","female","False","https://files2.heygen.ai/avatar/v3/ffc94dccec8d421bbf3202213cef54c0_45690/preview_target.webp","https://files2.heygen.ai/avatar/v3/ffc94dccec8d421bbf3202213cef54c0_45690/preview_video_target.mp4"
"Shirley_Casual_Sitting_Front_public","Shirley Casual Sitting Front","female","False","https://files2.heygen.ai/avatar/v3/f90306f2d74f4a99a2f4a0a3b8fafb0b_44890/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/f90306f2d74f4a99a2f4a0a3b8fafb0b_44890/preview_video_talk_2.mp4"
"Shirley_Casual_Sitting_Side_2_public","Shirley Casual Sitting Side 2","female","False","https://files2.heygen.ai/avatar/v3/0389fc0a88df45d09151a719ad697a5f_45730/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/0389fc0a88df45d09151a719ad697a5f_45730/preview_video_talk_1.mp4"
"Shirley_Casual_Sitting_Side_public","Shirley Casual Sitting Side","female","False","https://files2.heygen.ai/avatar/v3/2470140cbd5246fa8ac3c1ade076ba86_44900/preview_target.webp","https://files2.heygen.ai/avatar/v3/2470140cbd5246fa8ac3c1ade076ba86_44900/preview_video_target.mp4"
"Shirley_Education_Front_public","Shirley Education Front","female","False","https://files2.heygen.ai/avatar/v3/2ccdadf0a61a4d4780d2c862055f521d_44890/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/2ccdadf0a61a4d4780d2c862055f521d_44890/preview_video_talk_1.mp4"
"Shirley_Education_Side_2_public","Shirley Education Side 2","female","False","https://files2.heygen.ai/avatar/v3/3355b47ef7084bff99a386bb92ca7bc5_45730/preview_target.webp","https://files2.heygen.ai/avatar/v3/3355b47ef7084bff99a386bb92ca7bc5_45730/preview_video_target.mp4"
"Shirley_Education_Side_public","Shirley Education Side","female","False","https://files2.heygen.ai/avatar/v3/6c57ef81cca44edf8adae37f109098b5_44900/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/6c57ef81cca44edf8adae37f109098b5_44900/preview_video_talk_2.mp4"
"Shirley_Sitting_Front_public","Shirley Sitting Front","female","False","https://files2.heygen.ai/avatar/v3/d5bf46b1f2b144419b398a2d03678c0f_45550/preview_target.webp","https://files2.heygen.ai/avatar/v3/d5bf46b1f2b144419b398a2d03678c0f_45550/preview_video_target.mp4"
"Shirley_Sitting_Side_public","Shirley Sitting Side","female","False","https://files2.heygen.ai/avatar/v3/3fc7194dc44943709502dccdd8ae812b_45560/preview_target.webp","https://files2.heygen.ai/avatar/v3/3fc7194dc44943709502dccdd8ae812b_45560/preview_video_target.mp4"
"Shirley_Skirt_Front_public","Shirley Skirt Front","female","False","https://files2.heygen.ai/avatar/v3/8292035385c94619a5715cc8fc7fd255_44890/preview_target.webp","https://files2.heygen.ai/avatar/v3/8292035385c94619a5715cc8fc7fd255_44890/preview_video_target.mp4"
"Shirley_Skirt_Side_public","Shirley Skirt Side","female","False","https://files2.heygen.ai/avatar/v3/63c8757eed4e405aaa7b945355a0fdd0_44900/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/63c8757eed4e405aaa7b945355a0fdd0_44900/preview_video_talk_1.mp4"
"Shirley_Suit_Front_public","Shirley Suit Front","female","False","https://files2.heygen.ai/avatar/v3/f2a74c7c295149518c3048efe8c25b0f_45060/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/f2a74c7c295149518c3048efe8c25b0f_45060/preview_video_talk_1.mp4"
"Shirley_Suit_Side_public","Shirley Suit Side","female","False","https://files2.heygen.ai/avatar/v3/9b22fb15b75e4e60ae50f3559259b818_44880/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/9b22fb15b75e4e60ae50f3559259b818_44880/preview_video_talk_1.mp4"
"Silas_expressive_2024120201","Silas (Upper Body)","male","False","https://files2.heygen.ai/avatar/v3/14995aaea1924915871517cb158b47e6_44790/preview_talk_2.webp","https://files2.heygen.ai/avatar/v3/14995aaea1924915871517cb158b47e6_44790/preview_video_talk_2.mp4"
"Silas_CustomerSupport_public","Silas Customer Support","male","False","https://files2.heygen.ai/avatar/v3/a1ed8c71e4bf4e6cb9071d2b7cd71e4e_45660/preview_talk_1.webp","https://files2.heygen.ai/avatar/v3/a1ed8c71e4bf4e6cb9071d2b7cd71e4e_45660/preview_video_talk_1.mp4"
"SilasHR_public","Silas HR","male","False","https://files2.heygen.ai/avatar/v3/582ee8fe072a48fda3bc68241aeff660_45660/preview_target.webp","https://files2.heygen.ai/avatar/v3/582ee8fe072a48fda3bc68241aeff660_45660/preview_video_target.mp4"
"Silas_sitting_lounge_front","Silas Lounge Front","male","False","https://files2.heygen.ai/avatar/v3/896caa087e3d49ffa2e6d005976afa92_38940/preview_talk_3.webp","https://files2.heygen.ai/avatar/v3/896caa087e3d49ffa2e6d005976afa92_38940/preview_video_talk_3.mp4"
